entity_id,type,area,claim_type,claim_text,verifiable,verified,source
itinerary-mien-tay-nhiet-anh-001,itinerary,vinh-long,measurement,"Tổng chi phí ước tính 1.200.000–1.600.000 VNĐ/người, phù hợp nhiếp ảnh gia độc lập hoặc nhóm nhỏ.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/tham-quan-cho-noi-mien-tay-16190
itinerary-mien-tay-nhiet-anh-001,itinerary,vinh-long,measurement+hours+named_fact,"{""content"": ""# Miền Tây Nhiếp ảnh – Chợ nổi, làng gốm, hoàng hôn\n\n**Tuyến:** Vĩnh Long → Trà Ôn → Mang Thít → sông Tiền Giang\n**Thời lượng:** 2 ngày 1 đêm\n\n---\n\n## Ngày 1\n\n### 5:00 – Chợ Nổi Trà Ôn\n- Chi phí: Thuê đò 150.000–200.000 VNĐ/người\n- G...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/tham-quan-cho-noi-mien-tay-16190
itinerary-mien-tay-nhiet-anh-001,itinerary,vinh-long,year+measurement+season/date+hours+named_fact,"Mang ống kính tele 70–200mm.\n\n### 9:30 – Làng gốm Mang Thít\n- \""Giờ vàng\"" chụp lò nung là 9:30–11:00\n- Chi phí: Vào tham quan miễn phí\n\n### 13:00 – Nghỉ trưa, nhận phòng homestay Mang Thít\n- Chi phí: 200.000–350.000 VNĐ/đêm\n\n---\n\n## Ngày 2\n\n##...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/tham-quan-cho-noi-mien-tay-16190
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,season/date,Lễ hội Ok Om Bok – Trà Vinh tháng 10 âm lịch Lịch trình 2 ngày 1 đêm khám phá Lễ hội Ok Om Bok tại Trà Vinh – nét văn hóa độc đáo của người Khmer Nam Bộ.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,named_fact,"Hành trình bao gồm lễ cúng trăng truyền thống, đua ghe ngo huyền thoại trên sông Long Bình, dạo phố đèn lồng lung linh và tham quan hội chợ đặc sản Khmer.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,named_fact,"Phù hợp cặp đôi, gia đình và nhóm bạn yêu văn hóa bản địa miền Tây sông nước.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,named_fact,"Hành trình bao gồm lễ cúng trăng truyền thống, đua ghe ngo huyền thoại trên sông Long Bình, dạo phố đèn lồng lung linh và tham quan hội chợ đặc sản Khmer.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,named_fact,"Phù hợp cặp đôi, gia đình và nhóm bạn yêu văn hóa bản địa miền Tây sông nước.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,measurement+season/date+hours+named_fact,"{""content"": ""# Lễ hội Ok Om Bok – Trà Vinh tháng 10 âm lịch\n\n## Ngày 1 – Khám phá lễ hội và đua ghe ngo\n\n**09:30** – Chùa Âng: Miễn phí, ngôi chùa Khmer cổ hơn 1.500 năm\n\n**13:30** – Hội chợ đặc sản Khmer tại Ao Bà Om\n- Mua sắm 100.000–300.000đ\n\n**...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,measurement+hours+named_fact,VIP 50.000–100.000đ\n- Hơn 30 đội ghe từ các chùa Khmer\n\n**19:30** – Lễ cúng trăng (Ok Om Bok) tại Ao Bà Om: Miễn phí\n\n**21:00** – Dạo phố đèn lồng trung tâm TP.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
itinerary-ok-om-bok-tra-vinh-2024,itinerary,tra-vinh,measurement+season/date+hours+named_fact,Trà Vinh\n\n---\n\n## Ngày 2 – Di tích và về\n\n**07:30** – Bánh canh Bến Có: 35.000–50.000đ\n\n**09:00** – Ao Bà Om & Bảo tàng văn hóa Khmer: 15.000đ/người\n\n---\n\n## Tổng chi phí\n\n| Hạng mục | Chi phí |\n|---|---|\n| Xe khách 2 chiều | 160.000–240.000...,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-ve-dep-van-hoa-cua-le-hoi-ok-om-bok-tai-tra-vinh.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,season/date+hours,"Bến Tre – Ngắm chim Vàm Hồ tháng 9–3 Hành trình 2 ngày khám phá thiên nhiên Bến Tre dành cho người yêu birdwatching: thức dậy lúc 4h30 để đến sân chim Vàm Hồ ngắm hàng ngàn cò, vạc, diệc bay về tổ lúc bình minh",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,named_fact,tối thưởng thức kẹo dừa thủ công.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,season/date,"Mùa cao điểm tháng 9 đến tháng 3, chi phí khoảng 600.000–900.000 đồng/người.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,hours,"Hành trình 2 ngày khám phá thiên nhiên Bến Tre dành cho người yêu birdwatching: thức dậy lúc 4h30 để đến sân chim Vàm Hồ ngắm hàng ngàn cò, vạc, diệc bay về tổ lúc bình minh",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,named_fact,tối thưởng thức kẹo dừa thủ công.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,season/date,"Mùa cao điểm tháng 9 đến tháng 3, chi phí khoảng 600.000–900.000 đồng/người.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,measurement+season/date+hours,"{""best_time"": ""Tháng 9 – tháng 3"", ""budget_range"": ""900.000 – 1.200.000 VNĐ/người/ngày"", ""duration"": ""1–2 ngày"", ""provinces"": [""Bến Tre""], ""traveler_type"": ""Birdwatcher, du lịch sinh thái"", ""content"": ""# Bến Tre – Ngắm Chim Vàm Hồ (Tháng 9 – Tháng 3)\n\n| G...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
ben-tre-vam-ho-birdwatching-t9-t3,itinerary,ben-tre,measurement+season/date+hours+named_fact,mang ống nhòm |\n| 07:30 | Điểm tâm: cháo cá lóc/bánh mì tại Ba Tri | 25.000–40.000đ | |\n| 09:00 | **Rừng đước Long Khánh** | Thuê xuồng: 150.000–200.000đ/2 người | |\n| 15:00 | **Cồn Phụng** | Đò: 50.000đ khứ hồi | |\n| 17:30 | Xưởng kẹo dừa | Mua hàng: 5...,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/du-lich-ben-tre-san-chim-vam-ho.html
cho-noi-tra-on-trai-nghiem-thuyen-hoa-qua,itinerary,vinh-long,named_fact,Chợ Nổi Trà Ôn – Trải nghiệm thuyền hoa quả Khám phá Chợ Nổi Trà Ôn trên sông Hậu – một trong những chợ nổi còn giữ nét văn hóa mua bán sầm uất nhất miền Tây.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vigotrip.com/dia-danh/cho-noi-tra-on-id946
cho-noi-tra-on-trai-nghiem-thuyen-hoa-qua,itinerary,vinh-long,measurement+hours,"Xuất phát lúc 5h sáng, thuê thuyền 150.000đ để len lỏi giữa trăm chiếc ghe hoa quả, nghe tiếng rao hàng vang vọng sương mai, thưởng thức cà phê trên mặt nước và mang về giỏ trái cây tươi ngon thẳng từ nhà vườn Vĩnh Long, Trà Vinh.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vigotrip.com/dia-danh/cho-noi-tra-on-id946
cho-noi-tra-on-trai-nghiem-thuyen-hoa-qua,itinerary,vinh-long,named_fact,Khám phá Chợ Nổi Trà Ôn trên sông Hậu – một trong những chợ nổi còn giữ nét văn hóa mua bán sầm uất nhất miền Tây.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vigotrip.com/dia-danh/cho-noi-tra-on-id946
cho-noi-tra-on-trai-nghiem-thuyen-hoa-qua,itinerary,vinh-long,measurement+hours,"Xuất phát lúc 5h sáng, thuê thuyền 150.000đ để len lỏi giữa trăm chiếc ghe hoa quả, nghe tiếng rao hàng vang vọng sương mai, thưởng thức cà phê trên mặt nước và mang về giỏ trái cây tươi ngon thẳng từ nhà vườn Vĩnh Long, Trà Vinh.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vigotrip.com/dia-danh/cho-noi-tra-on-id946
cho-noi-tra-on-trai-nghiem-thuyen-hoa-qua,itinerary,vinh-long,year+measurement+season/date+hours+named_fact,"{""content"": ""# Chợ Nổi Trà Ôn – Trải nghiệm thuyền hoa quả\n\n- **Địa điểm:** Chợ Nổi Trà Ôn, huyện Trà Ôn, tỉnh Vĩnh Long\n- **Thời gian lý tưởng:** Tháng 11 – tháng 4\n\n### 05:00 – Thuê thuyền ra chợ nổi\n- **Chi phí:** 150.000đ/thuyền (2–4 người)\n\n###...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vigotrip.com/dia-danh/cho-noi-tra-on-id946
itinerary-cai-mon-tet-ben-tre,itinerary,ben-tre,season/date,"Làng hoa Cái Mơn dịp Tết – Bến Tre Hành trình 1 ngày khám phá làng hoa Cái Mơn và Chợ Lách (Bến Tre) dịp tháng 12 – tháng 1, thời điểm vườn ươm rực rỡ hoa cúc, hoa hồng, hoa lan chuẩn bị cho Tết Nguyên Đán.",Y,UNVERIFIED,
itinerary-cai-mon-tet-ben-tre,itinerary,ben-tre,season/date,"Hành trình 1 ngày khám phá làng hoa Cái Mơn và Chợ Lách (Bến Tre) dịp tháng 12 – tháng 1, thời điểm vườn ươm rực rỡ hoa cúc, hoa hồng, hoa lan chuẩn bị cho Tết Nguyên Đán.",Y,UNVERIFIED,
itinerary-cai-mon-tet-ben-tre,itinerary,ben-tre,season/date+hours,"{""content"": ""# Làng Hoa Cái Mơn Dịp Tết – Chợ Lách, Bến Tre\n\n- **Thời gian:** 1 ngày (tháng 12 – tháng 1)\n- **Đối tượng:** Gia đình, nhóm bạn, người yêu hoa\n\n### 8:30 – Tham quan vườn ươm hoa Cái Mơn\n- Hoa cúc đại đóa, hoa hồng nhung, lan mokara nở rộ...",Y,UNVERIFIED,
itinerary-cai-mon-tet-ben-tre,itinerary,ben-tre,measurement+hours+named_fact,mua cây 30.000–500.000đ/cây\n\n### 10:00 – Chợ hoa Chợ Lách\n- Cây kiểng 50.000–2.000.000đ tùy loại\n\n### 12:30 – Ăn trưa đặc sản miệt vườn\n- Chi phí: 80.000–150.000đ/người\n\n### 14:00 – Làng nghề ghép cây giống Cái Mơn\n- Cây giống đặc sản 15.000–80.000...,Y,UNVERIFIED,
ben-tre-1-ngay-con-phuong-tphcm,itinerary,ben-tre,hours,"Bến Tre 1 ngày – Cồn Phụng từ TP.HCM Hành trình 1 ngày xuất phát từ TP.HCM lúc 6h sáng, khám phá Cồn Phụng – Bến Tre với vườn dừa xanh mát, xưởng kẹo dừa truyền thống, đi xuồng ba lá trên kênh rạch miền Tây.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://dulichmaytour.com/tour-du-lich/tour-my-tho-ben-tre-1-ngay-tron-goi/
ben-tre-1-ngay-con-phuong-tphcm,itinerary,ben-tre,measurement+hours+named_fact,"Tổng chi phí dưới 400.000đ/người, về đến TP.HCM lúc 18–19h, phù hợp cho nhóm bạn hoặc gia đình muốn trải nghiệm sông nước Bến Tre trong một ngày.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://dulichmaytour.com/tour-du-lich/tour-my-tho-ben-tre-1-ngay-tron-goi/
ben-tre-1-ngay-con-phuong-tphcm,itinerary,ben-tre,hours,"Hành trình 1 ngày xuất phát từ TP.HCM lúc 6h sáng, khám phá Cồn Phụng – Bến Tre với vườn dừa xanh mát, xưởng kẹo dừa truyền thống, đi xuồng ba lá trên kênh rạch miền Tây.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://dulichmaytour.com/tour-du-lich/tour-my-tho-ben-tre-1-ngay-tron-goi/
ben-tre-1-ngay-con-phuong-tphcm,itinerary,ben-tre,measurement+hours+named_fact,"Tổng chi phí dưới 400.000đ/người, về đến TP.HCM lúc 18–19h, phù hợp cho nhóm bạn hoặc gia đình muốn trải nghiệm sông nước Bến Tre trong một ngày.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://dulichmaytour.com/tour-du-lich/tour-my-tho-ben-tre-1-ngay-tron-goi/
ben-tre-1-ngay-con-phuong-tphcm,itinerary,ben-tre,measurement+hours,"{""content"": ""# Bến Tre 1 Ngày – Cồn Phụng từ TP.HCM\n\n## Di chuyển\n| Chiều | Phương tiện | Giờ | Chi phí |\n|---|---|---|---|\n| TP.HCM → Bến Tre | Xe khách (Bến xe Miền Tây) | 6:00 – 8:30 | 80.000đ/chiều |\n| Bến Tre → TP.HCM | Xe khách (Bến xe Bến Tre) ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://dulichmaytour.com/tour-du-lich/tour-my-tho-ben-tre-1-ngay-tron-goi/
vl-accessibility-itinerary-001,itinerary,vinh-long,named_fact,"Tham quan Chợ Vĩnh Long (mặt bằng phẳng), Văn Thánh Miếu (sân rộng không bậc thang), và du thuyền sông có lối lên xuống an toàn.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
vl-accessibility-itinerary-001,itinerary,vinh-long,named_fact,"Không leo trèo, không đường dốc, xe lăn di chuyển thuận tiện.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
vl-accessibility-itinerary-001,itinerary,vinh-long,measurement,Chi phí trọn ngày khoảng 350.000–500.000 VNĐ/người.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
vl-accessibility-itinerary-001,itinerary,vinh-long,named_fact,"Tham quan Chợ Vĩnh Long (mặt bằng phẳng), Văn Thánh Miếu (sân rộng không bậc thang), và du thuyền sông có lối lên xuống an toàn.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
vl-accessibility-itinerary-001,itinerary,vinh-long,named_fact,"Không leo trèo, không đường dốc, xe lăn di chuyển thuận tiện.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
vl-accessibility-itinerary-001,itinerary,vinh-long,measurement,Chi phí trọn ngày khoảng 350.000–500.000 VNĐ/người.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
vl-accessibility-itinerary-001,itinerary,vinh-long,year+measurement+season/date+hours+named_fact,"{""content"": ""# Vĩnh Long – Lịch trình thân thiện người khuyết tật & người cao tuổi\n\n**Thời gian:** 1 ngày | **Đối tượng:** Người dùng xe lăn, người cao tuổi\n\n## Lịch trình\n\n### 7:00 – Điểm tâm sáng\n- Bún riêu Cô Tư đường Mậu Thân – vỉa hè rộng, không...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlong.dcs.vn/phat-dong-chuong-trinh-cham-soc-suc-khoe-nguoi-khuyet-tat-tren-dia-ban-tinh-vinh-long-1002480.ngn
chua-kompong-ong-met,attraction,tra-vinh,named_fact,"Chùa Kompong (Ông Mẹt) Tọa lạc giữa trung tâm TP Trà Vinh ở số 50/1 Lê Lợi, chùa Ông Mẹt — tên Khmer Wat Kompong, nghĩa là chùa Bến — là một trong những ngôi chùa Khmer cổ nhất tỉnh, theo tư liệu hình thành từ năm 642.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
chua-kompong-ong-met,attraction,tra-vinh,named_fact,"Tọa lạc giữa trung tâm TP Trà Vinh ở số 50/1 Lê Lợi, chùa Ông Mẹt — tên Khmer Wat Kompong, nghĩa là chùa Bến — là một trong những ngôi chùa Khmer cổ nhất tỉnh, theo tư liệu hình thành từ năm 642.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
chua-kompong-ong-met,attraction,tra-vinh,named_fact,Ngôi chùa Phật giáo Nam tông Khmer này còn giữ gần như nguyên vẹn dáng kiến trúc truyền thống.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
chua-kompong-ong-met,attraction,tra-vinh,named_fact,"Đây cũng là nơi đặt Trường Trung cấp Phật học Nam tông Khmer Nam Bộ, bao đời đào tạo sư sãi cho các chùa Khmer trong vùng.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
chua-kompong-ong-met,attraction,tra-vinh,year+named_fact,Bộ Văn hóa xếp hạng di tích cấp quốc gia năm 2009.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
chua-kompong-ong-met,attraction,tra-vinh,year+measurement+hours+named_fact,"{""hours"": ""7:00–17:00"", ""admission"": ""Miễn phí"", ""best_time"": ""sáng sớm hoặc chiều mát"", ""address"": ""50/1 Lê Lợi, phường 1, thành phố Trà Vinh, tỉnh Trà Vinh"", ""key_facts"": [""Di tích kiến trúc nghệ thuật cấp quốc gia, được công nhận ngày 03/03/2009"", ""Ngôi ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
chua-kompong-ong-met,attraction,tra-vinh,named_fact,"tên khác: Kom Pong, Ông Mẹt",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vietfuntravel.com.vn/blog/net-dep-chua-ong-met-tra-vinh.html
thien-vien-truc-lam-tra-vinh,attraction,tra-vinh,named_fact,Công trình này gắn với Phật giáo và không gian kiến trúc tôn giáo.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ticotravel.com.vn/thien-vien-truc-lam-tra-vinh/
thien-vien-truc-lam-tra-vinh,attraction,tra-vinh,measurement+hours+named_fact,"{""hours"": ""7:00–17:00"", ""admission"": ""Miễn phí"", ""best_time"": ""sáng sớm hoặc chiều mát"", ""address"": ""Ấp Khoán Tiều, xã Trường Long Hòa, Thị xã Duyên Hải, Trà Vinh (cách trung tâm TP Trà Vinh 50km về hướng đông nam, cách thị xã Duyên Hải 12km về hướng đông)""...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ticotravel.com.vn/thien-vien-truc-lam-tra-vinh/
thien-vien-truc-lam-tra-vinh,attraction,tra-vinh,year+measurement+season/date+named_fact,"Facebook: facebook.com/thienvientruclamtravinh"", ""key_facts"": [""Khánh thành tháng 1/2016, tổng diện tích gần 10ha, tổng đầu tư 123 tỷ đồng"", ""Thiền viện thuộc Thiền phái Trúc Lâm duy nhất tại tỉnh Trà Vinh, tọa lạc trong khu sinh thái rừng ngập mặn Ba Động""...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://ticotravel.com.vn/thien-vien-truc-lam-tra-vinh/
cho-dau-moi-nong-thuy-san-ben-tre,attraction,ben-tre,named_fact,"Chợ đầu mối nông thủy sản Bến Tre Chợ đầu mối nông thủy sản tại Phường Phú Khương, TP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vietwave.com.vn/mextravel/vi/tin-tuc/top-nhung-diem-tham-quan-noi-tieng-tai-ben-tre-90
cho-dau-moi-nong-thuy-san-ben-tre,attraction,ben-tre,named_fact,"Chợ đầu mối nông thủy sản tại Phường Phú Khương, TP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vietwave.com.vn/mextravel/vi/tin-tuc/top-nhung-diem-tham-quan-noi-tieng-tai-ben-tre-90
cho-dau-moi-nong-thuy-san-ben-tre,attraction,ben-tre,named_fact,"Đầu mối cung ứng hải sản tươi sống và nông sản cho khu vực Bến Tre, hoạt động từ sáng sớm.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vietwave.com.vn/mextravel/vi/tin-tuc/top-nhung-diem-tham-quan-noi-tieng-tai-ben-tre-90
cho-dau-moi-nong-thuy-san-ben-tre,attraction,ben-tre,named_fact,Du khách có thể ghé tham quan không khí chợ sớm hoặc mua hải sản tươi về chế biến.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vietwave.com.vn/mextravel/vi/tin-tuc/top-nhung-diem-tham-quan-noi-tieng-tai-ben-tre-90
nha-hang-huong-sen,restaurant,vinh-long,named_fact,"Nhà hàng Hương Sen Tại 51/14B Phạm Thái Bường, Phường Phước Hậu, TP Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtoplist.com/10-dia-diem-to-chuc-gala-dinner-cuoi-nam-tai-vinh-long-chuyen-nghiep/
nha-hang-huong-sen,restaurant,vinh-long,named_fact,"Nhà hàng Hương Sen tại 51/14B Phạm Thái Bường, Phường Phước Hậu, TP Vĩnh Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtoplist.com/10-dia-diem-to-chuc-gala-dinner-cuoi-nam-tai-vinh-long-chuyen-nghiep/
nha-hang-huong-sen,restaurant,vinh-long,named_fact,"Phục vụ ẩm thực miền Tây trong không gian ấm cúng, phù hợp bữa ăn gia đình.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vinhlongtoplist.com/10-dia-diem-to-chuc-gala-dinner-cuoi-nam-tai-vinh-long-chuyen-nghiep/
