entity_id,type,area,url,domain,tier,status,explicit_llm
lang-keo-dua-mo-cay,craft_village,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-phat-ngoc-xa-loi,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cau-my-thuan,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-ang,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
buoi-da-xanh-cho-lach,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khu-luu-niem-tran-dai-nghia,attraction,vinh-long,https://dulichbinhminh.com/nha-co-tran-dai-nghia-vinh-long,dulichbinhminh.com,OTHER,INDEPENDENT,N
chua-long-buu,attraction,vinh-long,https://ru.pinterest.com/pin/vnh-long-ng-bng-sng-cu-long-vit-nam--574138652497086146/,ru.pinterest.com,OTHER,INDEPENDENT,N
ba-du,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
ut-tra-on,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
thanh-ton,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
le-thuy,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
thanh-loan,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
thanh-huong,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
truong-xuan,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
thanh-loc,person,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
quan-meo-u-kitchen,experience,vinh-long,https://viettopreview.vn/quan-an-ngon-vinh-long.html,viettopreview.vn,TIER3,INDEPENDENT,N
nha-san-ong-muoi-day,attraction,vinh-long,https://nucuoimekong.com/cu-lao-an-binh,nucuoimekong.com,TIER3,INDEPENDENT,N
vuon-trai-cay-be-sau,attraction,vinh-long,https://nucuoimekong.com/cu-lao-an-binh,nucuoimekong.com,TIER3,INDEPENDENT,N
vuon-chom-chom-ong-chin-hoan,attraction,vinh-long,https://nucuoimekong.com/cu-lao-an-binh,nucuoimekong.com,TIER3,INDEPENDENT,N
vuon-trai-cay-bi-bo,attraction,vinh-long,https://nucuoimekong.com/cu-lao-an-binh,nucuoimekong.com,TIER3,INDEPENDENT,N
nam-khanh,attraction,vinh-long,https://nongthon.vietnamtourism.gov.vn/vinh-long-tra-on-diem-sang-phat-trien-du-lich-sinh-thai-miet-vuon/,nongthon.vietnamtourism.gov.vn,TIER1,INDEPENDENT,N
bai-bien-ba-dong,nature,tra-vinh,https://baotanglichsu.vn/vi/Articles/3096/16337/bao-tang-van-hoa-dan-toc-khmer-tinh-tra-vinh.html,baotanglichsu.vn,OTHER,INDEPENDENT,N
hoi-thi-giong-ca-cai-luong-ut-tra-on,event,vinh-long,https://bazantravel.com/don-ca-tai-tu-o-vinh-long/,bazantravel.com,OTHER,INDEPENDENT,N
hoi-thi-don-ca-tai-tu-cai-luong-huyen-long-ho,event,vinh-long,https://baovinhlong.com.vn/van-hoa-giai-tri/202312/doi-dieu-suy-nghi-ve-nghe-thuat-don-ca-tai-tu-o-vinh-long-3178360/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
ngay-hoi-trai-cay,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tet-doan-ngo,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
le-hoi-cau-ngu,event,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
le-hoi-long-den,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
sen-dolta,event,tra-vinh,https://nhandan.vn/dac-sac-dem-hoi-ok-om-bok-cua-dong-bao-khmer-tai-tra-vinh-post845154.html,nhandan.vn,TIER2,INDEPENDENT,N
chom-chom-an-binh,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
sau-rieng-ri6,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
thanh-tra-binh-minh,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nem-vung-liem,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-dep-khmer,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tom-duyen-hai,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
thanh-tra,product,vinh-long,http://www.shopyte.com.vn/2016/03/bun-suong-ac-san-tra-vinh-thom-ngon.html,shopyte.com.vn,OTHER,INDEPENDENT,N
vinh-long,place,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
buu-dien-trung-tam-vinh-long-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khu-du-lich-vinh-sang,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
zen-coffee,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khoi-nguyen-coffee---hung-dao-vuong,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mai-bingsu---vincom-plaza-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
kem-baskin-robbins---sense-city,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-noi-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-banh-uot-hai-nen,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
lau-3-con-tep,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
lucid-dream---tea-cake,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
he-thong-102-coffee-shop,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chuot-dong-nuong,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nam-moi-xao,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ga-hap-ruou,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-xeo-oc-gao-con-phu-da,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
canh-chua-ca-linh-bong-so-dua,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ruou-phu-le-ba-tri,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tom-su-nuong-than-binh-dai,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hau-sua-thanh-phu,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cho-noi-dua-song-thom-mo-cay,attraction,ben-tre,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
vuon-chom-chom-ba-ngoi,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
du-lich-sinh-thai-san-chim-vam-ho-trai-nghiem-thuyen-rung,experience,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-vuon-sinh-thai-ba-ngoi,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bao-tang-tinh-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuon-trai-cay-6-tan-cu-lao-an-binh,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khu-sinh-thai-gio-duoc-thanh-phu-ben-tre,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
con-phu-da-song-co-chien-cho-lach-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bien-thua-duc,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
banh-mi-co-lan-duong-hung-vuong-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-da-tron-nuoi-nuoc-ngot,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ca-tra-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
xa-lach-xoong-thuan-an,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ca-chay-tra-on,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chu-u-ba-dong,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
bo-da-xanh-ba-tri,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ca-tra,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chom-chom-cau-ke,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
nhan-tieu-da-bo,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
nhan-ido-an-binh,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
cam-xoan-tra-on,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ca-dieu-hong-nuoi-be-long-ho,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ca-tra-thuong-pham-vinh-long,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chom-chom-cho-lach,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
nhan-xuong-com-vang,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tom-cang-xanh-ben-tre,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tom-the-chan-trang-ben-tre,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
cua-bien-ben-tre,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ruou-phu-le,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
banh-phong-son-doc,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chom-chom-con-tan-quy,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
quyt-duong-long-tri,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dua-trai-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
lua-gao-chat-luong-cao-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tom-su-nuoc-lo-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
so-huyet-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
nuoc-cot-dua-ben-tre,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tom-kho-vinh-kim,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tep-kho-my-long,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
xoai-tu-quy,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
cay-giong-hoa-kieng-cho-lach,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
mia-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dau-phong-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
xoai-cat-num-vung-liem,product,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
banh-la-dua-vinh-long,product,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
banh-trang-nem-cu-lao-may,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tom-su-sinh-thai-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
gao-huu-co-quang-tri-tra-vinh-st,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
com-dua-say-ben-tre,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
rau-mau-dat-giong-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
bon-bon-cho-lach,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
sa-po-che-cho-lach,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dua-kho-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ca-tai-tuong-chien-xu,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mot-ngay-lam-nong-dan,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-xeo-mien-tay,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-my-tho,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-tam-suon-bi-cha,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
goi-cuon-tom-thit,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cha-gio-chay,dish,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chao-ca-loc-rau-dang,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nem-nuong-vinh-long,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-keo-kho-to,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tom-cang-xanh-nuong,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-canh-ben-tre,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bo-nuong-la-lot,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
xoi-vi-mien-tay,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
che-buoi-vinh-long,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-tet-la-cam,dish,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bo-to-vinh-long,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-xeo-cu-lao,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-phu-the-vinh-long,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tom-rang-muoi-ot,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
che-chuoi-nuong,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-bo-nuong-tra-vinh,dish,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dap-xe-cu-lao,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cau-ca-miet-vuon,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoc-nau-an-mien-tay,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cho-noi-cai-be,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tat-muong-bat-ca,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tham-lo-gach-co,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
xem-hat-boi,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dan-la-dua,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tam-song,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nau-ruou-dua,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
di-ghe-tam-ban,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tham-lang-hoa-cho-lach,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
di-cho-dem-vinh-long,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoc-lam-banh-trang,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuot-song-co-chien,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khoai-lang-binh-tan,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hai-chom-chom-an-binh,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tham-quan-vuon-cam-tra-on,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
lam-keo-dua-mo-cay,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nhom-truong-an,experience,vinh-long,https://vinhlong.gov.vn/du-khach/đon-ca-tai-tu,vinhlong.gov.vn,TIER1,INDEPENDENT,N
don-ca-tai-tu-o-vinh-long,experience,vinh-long,https://bazantravel.com/don-ca-tai-tu-o-vinh-long/,bazantravel.com,OTHER,INDEPENDENT,N
dua-ghe-ngo,experience,tra-vinh,https://nhandan.vn/dac-sac-dem-hoi-ok-om-bok-cua-dong-bao-khmer-tai-tra-vinh-post845154.html,nhandan.vn,TIER2,INDEPENDENT,N
meo-u-kitchen-vinh-long,experience,vinh-long,https://mia.vn/cam-nang-du-lich/top-10-quan-ngon-vinh-long-danh-cho-cac-tin-do-am-thuc-phan-2-9856,mia.vn,TIER3,INDEPENDENT,N
cho-tra-vinh,experience,tra-vinh,https://blog.vexere.com/dia-diem-du-lich-tra-vinh/,blog.vexere.com,TIER3,INDEPENDENT,N
cau-lac-bo-don-ca-tai-tu-truong-xay-dung-mien-tay,experience,vinh-long,https://vinhlongtourist.vn/vi/detailevents/?t=doi-net-ve-don-ca-tai-tu-vinh-long&id=event_10380,vinhlongtourist.vn,OTHER,INDEPENDENT,N
chua-vien-minh-ben-tre,history,ben-tre,https://bentretourism.vn/vi/baotangbentre1,bentretourism.vn,TIER2,INDEPENDENT,N
chua-vien-minh-ben-tre,history,ben-tre,https://maps.app.goo.gl/H79AmfqVEoX6bbw27,maps.app.goo.gl,OTHER,INDEPENDENT,N
chua-phap-tam,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
lang-ong-nam-hai-con-bung,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
that-phu-mieu-chua-ong,history,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dinh-tan-giai,history,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
thanh-that-cao-dai-vinh-long,history,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dinh-phu-le,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khu-di-tich-mo-va-den-tho-phan-thanh-gian,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
toa-thanh-cao-dai-ban-chinh-dao,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-ang-angkorajaborey,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khu-di-tich-can-cu-tinh-uy-tra-vinh,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-ong-met-bodonisaraj,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-ro-sro-lon,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-lo-gach,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dinh-long-duc,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khu-luu-niem-nu-anh-hung-nguyen-thi-ut-ut-tich,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dinh-cai-von,history,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-phuoc-son,history,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
dinh-binh-hoa,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
mieu-ba-chua-xu-ben-tre,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-kompong-ksan,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
cay-da-cua-huu,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
chua-bo-de,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
nha-co-huynh-ky,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
chua-long-khanh,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
chua-toa-sen,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khu-di-tich-cach-mang-cai-ngang,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
dinh-binh-phuoc,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
dinh-hau-thanh,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
dinh-hoa-ninh,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
dinh-tan-hoa-dinh-cai-doi,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
dinh-lang-thien-my,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
mieu-cong-than,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
mieu-quan-tien-hien-phan-cong-an,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
minh-huong-hoi-quan,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
mo-nha-tho-nhieu-tam,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
thanh-tinh-ngoc-son-quang,history,vinh-long,https://vinhlong.gov.vn/du-khach/di-tich-lich-su,vinhlong.gov.vn,TIER1,INDEPENDENT,N
wifi-cong-cong-khu-vuc-trung-tam-tp-vinh-long-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-pha-dinh-khao-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-tra-on-tich-thien-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
diem-xe-buyt-phuong-trang-vinh-long-can-tho-tuyen-lien-tinh-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-pha-tran-phu-can-tho-vinh-long-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-cho-lach-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-tau-du-lich-tp-ben-tre-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-pha-ham-luong-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-pha-tan-phu-chau-thanh-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tram-xe-buyt-noi-tinh-ben-xe-ben-tre-diem-dau-cac-tuyen-buyt-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-duyen-hai-tx-duyen-hai-tra-vinh,facility,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-cau-ke-tra-vinh,facility,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-cau-ngang-tra-vinh,facility,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-tieu-can-tra-vinh,facility,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-soc-tro,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-sa-lon-chua-chen-kieu,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-xvayton,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-ong-met-botum-vong-sa-som-rong,history,tra-vinh,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
mieu-ba-chua-xu-tra-vinh,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chua-luong-xuyen,history,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
nha-bia-tuong-niem-truong-vinh-ky,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-di-tich-quoc-gia-dac-biet-dong-khoi,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-mo-nha-giao-vo-truong-toan,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-khai-tuong,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-ang-wat-angkor-raig-borei,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-sam-pua,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-tuong-niem-nguyen-thi-ut-ut-tich,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
thien-hau-cung-quang-dong,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-troprasbat-chua-chong-bat,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-co-dai-an,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
di-tich-co-vinh-xuan-tra-on,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dinh-vinh-xuan,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-khmer-phu-ly,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-hung-hue,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
